GO:0071893	BMP signaling pathway involved in nephric duct formation	12159;
GO:0072015	glomerular visceral epithelial cell development	12159;16449;18129;22431;71602;71805;109674;
GO:0072097	negative regulation of branch elongation involved in ureteric bud branching by BMP signaling pathway	12159;
GO:0072101	specification of ureteric bud anterior/posterior symmetry by BMP signaling pathway	12159;
GO:0072104	glomerular capillary formation	12159;18129;18131;
GO:0072125	negative regulation of glomerular mesangial cell proliferation	12159;12162;15978;
GO:0072161	mesenchymal cell differentiation involved in kidney development	12159;20472;72345;
GO:0072192	ureter epithelial cell differentiation	12159;
GO:0072193	ureter smooth muscle cell differentiation	12159;20471;20682;243931;
GO:0072198	mesenchymal cell proliferation involved in ureter development	12159;
GO:0072200	negative regulation of mesenchymal cell proliferation involved in ureter development	12159;
GO:0090184	positive regulation of kidney development	12159;13617;15229;20681;20682;
GO:0090191	negative regulation of branching involved in ureteric bud morphogenesis	12159;20471;23892;56753;
GO:0090194	negative regulation of glomerulus development	12159;
GO:1901341	positive regulation of store-operated calcium channel activity	12159;12372;
GO:1901964	positive regulation of cell proliferation involved in outflow tract morphogenesis	12159;
GO:1902462	positive regulation of mesenchymal stem cell proliferation	12159;16998;
GO:1903800	positive regulation of production of miRNAs involved in gene silencing by miRNA	12159;13207;13649;13865;21803;26395;26396;83557;
GO:1905072	cardiac jelly development	12159;13805;
GO:1905312	positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis	12159;12162;20348;
GO:2000005	negative regulation of metanephric S-shaped body morphogenesis	12159;
GO:2000007	negative regulation of metanephric comma-shaped body morphogenesis	12159;
GO:2000105	positive regulation of DNA-dependent DNA replication	12159;12160;67177;
GO:2000137	negative regulation of cell proliferation involved in heart morphogenesis	12159;
GO:2001012	mesenchymal cell differentiation involved in renal system development	12159;
GO:0003272	endocardial cushion formation	12160;12162;12166;57246;
GO:0003344	pericardium morphogenesis	12160;12162;16974;18128;20662;22418;54485;57246;
GO:0021502	neural fold elevation formation	12160;12162;15251;
GO:0030539	male genitalia development	12160;12161;12387;14179;15398;15433;15487;18595;20423;20674;21386;22412;22431;65247;74754;78925;94224;104271;107515;
GO:0030902	hindbrain development	12160;12162;12387;13798;13799;14472;14633;15394;17125;18012;18028;18508;19213;19378;20423;20586;21375;21410;30841;52906;55994;68151;
GO:0048738	cardiac muscle tissue development	12160;12162;12168;12370;13009;14082;14463;14465;14615;15530;16412;17168;18091;18741;18821;19211;19378;19662;20467;21385;22762;24052;24053;56717;66826;72900;211323;239719;244431;
GO:0060411	cardiac septum morphogenesis	12160;12162;15110;15213;15214;16449;17246;17684;18128;20148;21821;22059;320790;
GO:0060710	chorio-allantoic fusion	12160;12162;12192;13875;16007;16401;16842;22329;22422;23950;
GO:0061384	heart trabecula morphogenesis	12160;12162;13609;17938;18018;18121;18128;20662;21814;
GO:1900006	positive regulation of dendrite development	12160;12162;12808;12944;14056;15572;16180;16975;19283;20370;20430;22359;23969;29875;69601;71900;74143;382056;
GO:1905069	allantois development	12160;12162;
GO:0031666	positive regulation of lipopolysaccharide-mediated signaling pathway	12161;17079;17084;17087;17319;18750;22034;70097;
GO:0032332	positive regulation of chondrocyte differentiation	12161;12393;14172;14563;14634;15396;15431;17127;18984;19697;20678;20679;20682;21834;66175;69890;94352;106522;235320;242316;
GO:0032349	positive regulation of aldosterone biosynthetic process	12161;13132;22417;
GO:0060586	multicellular organismal iron ion homeostasis	12161;15216;15587;18173;18174;19743;19746;53945;224671;387231;387232;723905;
GO:2000860	positive regulation of aldosterone secretion	12161;13132;56745;
GO:0007435	salivary gland morphogenesis	12162;12388;13649;14165;14182;18508;18970;65960;
GO:0009880	embryonic pattern specification	12162;13641;13869;14165;14183;16147;16869;16974;17126;17127;17292;18119;20465;21418;56184;67968;68897;71950;170765;212712;235320;241062;382089;384452;622473;
GO:0035239	tube morphogenesis	12162;14463;14465;14472;14726;15375;22417;107515;
GO:0048596	embryonic camera-type eye morphogenesis	12162;12954;14238;14367;15257;15258;16147;16974;17684;18508;20683;20687;21385;21417;21418;21823;30841;
GO:0050768	negative regulation of neurogenesis	12162;12166;12484;13389;15205;16176;16800;17751;18128;18536;18742;19712;20660;20927;21648;22416;22421;22422;56710;67838;94091;99982;107503;227292;235472;320191;
GO:0060445	branching involved in salivary gland morphogenesis	12162;13138;14165;14178;14179;14182;14183;16193;16772;16776;18591;20423;21817;77411;207920;
GO:0070487	monocyte aggregation	12162;12505;16176;
GO:0072040	negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis	12162;
GO:0072133	metanephric mesenchyme morphogenesis	12162;17128;23967;
GO:0072134	nephrogenic mesenchyme morphogenesis	12162;17128;
GO:0072136	metanephric mesenchymal cell proliferation involved in metanephros development	12162;20423;
GO:1900106	positive regulation of hyaluranon cable assembly	12162;15118;15586;
GO:2000505	regulation of energy homeostasis	12163;12164;12491;13388;16847;18124;18387;26367;58805;93759;105787;108079;269224;353187;100503924;
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	12165;12391;13805;14275;16400;17126;17127;17128;17131;21417;21803;23863;27528;94093;230597;257630;353310;386655;
GO:0003007	heart morphogenesis	12166;12627;12814;12824;12831;13543;13544;13590;13846;13856;13857;14179;14225;14234;14387;14463;15110;15111;15559;16337;16392;17292;17293;17300;17701;17868;17906;18091;19206;19378;20181;20541;20602;20662;20997;21380;21385;21386;21808;22138;22289;22290;22339;22437;50768;56717;66513;66923;66993;68018;71175;75302;77044;192176;228790;233651;239719;244349;319757;320790;328365;329628;399558;723959;
GO:0003161	cardiac conduction system development	12166;12540;14613;18091;211323;723959;
GO:0003186	tricuspid valve morphogenesis	12166;12168;15214;21813;
GO:0003222	ventricular trabecula myocardium morphogenesis	12166;13805;14106;15213;15214;18091;18128;19014;19664;21808;21812;54485;63958;77446;228788;320790;
GO:0003223	ventricular compact myocardium morphogenesis	12166;12387;14725;18121;18996;21812;21814;109620;
GO:0007398	ectoderm development	12166;12387;13711;18016;20423;22642;214669;226352;230824;
GO:0010665	regulation of cardiac muscle cell apoptotic process	12166;13805;
GO:0014032	neural crest cell development	12166;13082;13614;13617;14234;15111;17300;18570;19378;20583;20666;20682;21418;21453;26413;26417;67898;98711;240756;243574;546726;
GO:0021998	neural plate mediolateral regionalization	12166;
GO:0045601	regulation of endothelial cell differentiation	12166;16542;22339;26365;66515;381823;
GO:0048339	paraxial mesoderm development	12166;13389;14182;21407;21676;21677;22601;50884;224143;226352;234865;
GO:0048352	paraxial mesoderm structural organization	12166;
GO:0048368	lateral mesoderm development	12166;17292;21676;21677;22601;68790;
GO:0048378	regulation of lateral mesodermal cell fate specification	12166;14182;
GO:0048382	mesendoderm development	12166;12192;18119;
GO:0048568	embryonic organ development	12166;12192;13854;13855;14183;14462;14634;15242;18514;18596;19206;19401;19411;19647;20423;20671;20674;21676;21677;21678;21679;22059;22289;22290;22422;22762;59024;67561;68592;68790;70359;77044;78912;98711;216560;217351;218772;233826;235626;239719;252973;319757;
GO:0060043	regulation of cardiac muscle cell proliferation	12166;14463;18091;19094;21812;80857;108655;387151;723954;
GO:0060896	neural plate pattern specification	12166;
GO:0060914	heart formation	12166;21821;224640;
GO:1904414	positive regulation of cardiac ventricle development	12166;
GO:1905285	fibrous ring of heart morphogenesis	12166;
GO:1905292	regulation of neural crest cell differentiation	12166;
GO:1905295	regulation of neural crest cell fate specification	12166;
GO:0001550	ovarian cumulus expansion	12167;13874;
GO:0006703	estrogen biosynthetic process	12167;13075;14979;15485;15486;20845;
GO:0031290	retinal ganglion cell axon guidance	12167;13640;13841;13844;13845;16392;18186;18997;18998;19274;20355;20562;20563;22772;68193;104360;268902;270190;319504;
GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	12167;14082;14084;17153;18015;18611;19165;20377;20482;21825;56274;57913;58231;71861;83925;
GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis	12168;
GO:0014916	regulation of lung blood pressure	12168;14528;
GO:0048010	vascular endothelial growth factor receptor signaling pathway	12168;12927;14205;14234;14254;14257;16542;17164;17300;18186;18654;18760;19229;20296;22339;22340;22341;22433;26416;101540;240725;
GO:0048842	positive regulation of axon extension involved in axon guidance	12168;13508;18186;20315;20356;22339;269878;
GO:0060413	atrial septum morphogenesis	12168;12627;14463;14613;15214;16007;16392;18091;18129;21388;21808;22761;57246;319757;
GO:0072577	endothelial cell apoptotic process	12168;12828;15257;21926;
GO:1902731	negative regulation of chondrocyte proliferation	12168;18133;
GO:1905314	semi-lunar valve development	12168;
GO:0001865	NK T cell differentiation	12169;12479;16428;22165;
GO:0006356	regulation of transcription by RNA polymerase I	12173;19014;50996;
GO:0004309	exopolyphosphatase activity	12175;16467;171388;229589;353211;
GO:0006798	polyphosphate catabolic process	12175;16467;171388;229589;269180;353211;
GO:0007098	centrosome cycle	12175;12189;13197;14159;17931;18148;18226;18536;18817;20501;20878;22294;56327;56513;57434;66296;68026;71909;73738;75786;76478;76816;78610;99167;99412;101202;102774;214444;216543;216848;219072;225523;225745;230376;230872;231123;
GO:0031616	spindle pole centrosome	12175;13726;16328;18148;19878;20871;20877;20878;26426;67203;70573;101706;109359;218977;227695;230917;100502766;
GO:0008626	granzyme-mediated apoptotic signaling pathway	12176;13035;14939;14940;14941;14942;14943;14944;16783;17231;63958;245839;
GO:0010637	negative regulation of mitochondrial fusion	12176;26949;67013;68350;74006;
GO:0010821	regulation of mitochondrion organization	12176;50873;59040;65114;66437;66629;68350;68943;74006;74772;207728;214952;216021;381038;554327;
GO:0010917	negative regulation of mitochondrial membrane potential	12176;12177;17762;18754;56016;56428;58801;65106;66494;74011;
GO:0010940	positive regulation of necrotic cell death	12176;12257;16171;19766;56016;56532;
GO:0016239	positive regulation of macroautophagy	12176;12177;13179;13853;14679;15251;15368;16151;16542;18475;18715;19328;20924;22084;26409;56367;56480;64930;66597;67839;68943;73158;73205;75747;93759;140742;225131;230784;
GO:0035694	mitochondrial protein catabolic process	12176;12177;27377;73472;215951;
GO:0043068	positive regulation of programmed cell death	12176;12575;18211;18997;19411;19766;21926;53415;66725;218772;
GO:0043243	positive regulation of protein complex disassembly	12176;14466;16001;16337;21926;76055;
GO:0045837	negative regulation of membrane potential	12176;16181;16193;19242;
GO:0071279	cellular response to cobalt ion	12176;319801;
GO:0090141	positive regulation of mitochondrial fission	12176;13179;16542;65114;66437;68350;68943;69104;72108;74006;75734;114874;237781;239555;
GO:1903599	positive regulation of autophagy of mitochondrion	12176;15194;15251;50873;69754;
GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	12176;22059;
GO:0005521	lamin binding	12177;15387;18772;18795;19047;19122;52668;54194;56420;64009;67608;69642;77053;208263;223697;230917;
GO:0035794	positive regulation of mitochondrial membrane permeability	12177;20544;22059;56016;
GO:0043069	negative regulation of programmed cell death	12177;14013;16590;18226;18504;18996;22339;22393;67623;69305;83945;98170;105827;234779;235041;319801;
GO:1903146	regulation of autophagy of mitochondrion	12177;13000;13038;13043;14367;14534;19943;20787;20788;22185;22333;22642;27801;50754;56456;56505;60321;72344;73674;74006;218832;228993;381038;606496;
GO:0010831	positive regulation of myotube differentiation	12180;12391;13009;17387;17928;21833;23956;26416;56717;74490;103806;
GO:0018024	histone-lysine N-methyltransferase activity	12180;14055;14056;17283;18193;20937;52690;64707;67956;69188;69726;73251;74729;75410;77683;84505;107823;110147;192195;208043;208266;213389;214162;225518;225888;226830;231051;232811;234135;235626;239122;381022;
GO:0000027	ribosomal large subunit assembly	12181;17725;19988;27367;59014;66211;66419;66448;67025;67239;67832;68077;68193;69902;70285;71325;100019;110109;110954;216156;217011;225215;235036;238217;238333;268449;269261;328825;432502;546695;619734;100040551;100041163;100503670;102639220;
GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	12181;18148;74035;
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	12181;19989;56095;57750;64934;66229;66489;67239;69237;667073;100040823;
GO:0006364	rRNA processing	12181;12578;14113;14300;14791;15278;17089;18114;18150;18572;18813;19941;19942;19989;20054;20055;20068;20085;20088;20104;20115;20937;21771;24014;27966;27993;27998;50911;50912;52513;52530;52705;53414;54127;56095;56200;57316;57444;57750;57808;59028;59050;60321;64934;66138;66161;66181;66254;66362;66446;66467;66583;66711;67025;67040;67115;67205;67223;67276;67390;67755;67936;67973;68017;68147;68327;68533;68731;68845;68979;69072;69499;69639;69663;69713;69821;69902;70285;70683;70930;71325;72181;72198;72462;72515;72544;72554;72614;72662;73674;73736;74035;74778;75416;76130;78394;78581;78651;93759;98956;100019;100609;101867;102462;105372;109075;110109;117109;195434;208718;213550;213773;214627;216119;216156;216987;217038;217109;223499;224481;224823;225348;227656;227715;228889;230082;234344;237730;238333;245474;320790;670565;100503670;
GO:0030687	preribosome, large subunit precursor	12181;16418;18114;52521;56095;57750;59014;59050;64934;66164;67223;67920;68040;69072;70285;71325;72462;76130;100019;107071;207615;227290;235036;238333;319807;
GO:0042273	ribosomal large subunit biogenesis	12181;18148;19941;19989;20935;28126;52521;57741;57808;59014;66164;66596;67008;67025;67115;67239;67936;68083;69072;75593;107071;217011;227290;231452;234549;319807;434373;100503670;
GO:0070545	PeBoW complex	12181;57750;64934;207615;
GO:1901796	regulation of signal transduction by p53 class mediator	12181;21848;59014;67025;67239;68077;68083;110109;233020;100503670;
